thread_num,wh_num,success,abort,pc_success,pc_abort,mmap_cnt,total_time,log_size,flush_size
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
1, 1, 277474,0,0, 0,0,9992,171,54
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
1, 1, 286703,0,0, 0,0,9992,177,56
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
1, 1, 283747,0,0, 0,0,9992,175,55
4, 1, 758524,160426,0, 0,0,9994,12,148
4, 1, 751653,161679,0, 0,0,9995,7,146
4, 1, 672667,141736,0, 0,0,9995,414,131
8, 1, 1173496,757185,0, 0,0,9996,266,228
8, 1, 1189909,769813,0, 0,0,9996,276,232
8, 1, 1174693,801265,0, 0,0,9996,267,229
16, 1, 1439209,3969857,0, 0,0,9997,428,280
16, 1, 1422733,3797189,0, 0,0,10001,376,249
16, 1, 1412054,3753508,0, 0,0,9998,411,274
32, 1, 1206163,4813496,0, 0,0,10000,256,211
32, 1, 1279053,5909364,0, 0,0,10000,296,224
32, 1, 1295021,5959126,0, 0,0,10000,305,226
48, 1, 589415,1748349,0, 0,0,10002,326,103
48, 1, 588132,1658523,0, 0,0,10002,325,103
48, 1, 525234,1626417,0, 0,0,10002,290,92
